E_PV_batt;E_PV_bu;E_PV_budhw;E_PV_curt;E_PV_grid;E_PV_hp;E_PV_hpdhw;E_PV_load;E_batt_bu;E_batt_budhw;E_batt_hp;E_batt_hpdhw;E_batt_load;E_bu;E_budhw;E_char;E_cons;E_dis;E_grid_batt;E_grid_bu;E_grid_budhw;E_grid_hp;E_grid_hpdhw;E_grid_load;E_hp;E_hpdhw;E_loss_Batt;E_loss_conv;E_loss_inv;E_loss_inv_PV;E_loss_inv_batt;E_loss_inv_grid;Q_dhwst_hd;Q_hp_sh;Q_hp_ts;Q_loss_dhwst;Q_loss_ts;Q_ts;Q_ts_delta;Q_ts_sh;T_dhwst;T_ts;E_demand;E_PV;Req_kWh;Req_kWh_DHW;Set_T;Temp;Temp_supply;Temp_supply_tank;T_aux_supply;COP_tank;COP_SH;COP_DHW;E_demand_hp_pv_dhw;E_demand_hp_pv;E_demand_pv;TSC;DSC;ISC;CU;EFC_nolifetime;BS;LS1;LS2;LS3;LS4;LS5;PS1;PS2;PS3;PS4;PS5;App_comb;conf;Capacity;Tech;PV_nom;cluster;hh;country;quartile;cases;house_type;HP;SOC_mean;P_drained_max;P_injected_max;last_cap;cap_fading;last_SOH;cycle_to_total;Bill
0.0;6.9122806909142716;0.0;407.2019571201886;4558.277249204619;671.072617722752;0.0;762.6810134840541;0.0;0.0;0.0;0.0;0.0;6.9122806909142716;0.0;0.0;3052.66686534554;0.0;0.0;0.0;0.0;1700.7878788298747;0.0;1351.87898651555;2371.8604965526465;0.0;0.0;0.0;315.73385058435065;315.73385058435065;0.0;0.0;0.0;0.0;9271.78270777416;0.0;101.32463381824921;74816.26507336168;33.51561091564066;9136.942463040052;10972776.000007182;10474704.373317374;2114.559999999401;6721.878968807045;9136.942463040052;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;182372.0899999453;185282.33999988096;110457.99999999262;3969.1950783079005;3225.7087485921593;1322.563681751308;21.432488126952997;21.432488126952997;0.0;6.057859104720776;0.0;0.0;39.8543729786975;-95.74953994523997;33.596408873350484;21.81987263556945;-29.984724137534634;-25.000000000000007;7.042443511445376;-6.579113182045749;-25.000000000000007;0.0;3.0;2.0;7.0;NMC;4.8;[];110698529942;CH;50;mean;SFH45;AS;94.61333267029445;4.68;3.8;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;522.9825452726291
0.0;0.8213074635630043;0.0;407.2019357609434;3646.518312447131;961.628849000625;0.0;1389.9747124823555;0.0;0.0;0.0;0.0;0.0;0.8213074635630043;0.0;0.0;9124.696895764275;0.0;0.0;0.0;0.0;6290.591608246402;0.0;2834.1052875177365;7252.22045724704;0.0;0.0;0.0;315.7338516523129;315.7338516523129;0.0;0.0;0.0;0.0;20793.520789592785;0.0;203.1301293470972;94188.71349837413;37.0700841690302;20553.320576076523;10972776.000007182;10678751.947167626;4224.080000000002;6721.878968807045;20553.320576076523;3602.4687900000204;10271976.000006782;9967762.80000003;10624620.50262829;10685185.65479335;10685185.65479335;162836.61999999624;168198.41999993895;94768.31999996038;10011.213156317079;9021.323951791526;2711.41340145678;34.99653712694021;34.99653712694021;0.0;6.057858786963713;0.0;0.0;45.8183726393695;-211.3807322097123;19.397116287765325;-35.986050430943386;-150.98184948529928;-12.359550561797752;186.96477470749312;-12.792352283682234;119.32480813655249;150.25522979683555;3.0;2.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH100;AS;94.61333267029445;7.807963169661269;3.6400000000000015;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;1551.783873420211
0.0;4.026939286307166;0.0;407.2019571201885;4678.0278655245575;717.197642437343;0.0;599.690713854146;0.0;0.0;0.0;0.0;0.0;4.026939286307166;0.0;0.0;3173.5041414132015;0.0;0.0;0.0;0.0;1656.234855267359;0.0;1517.269286145683;2373.4324977047154;0.0;0.0;0.0;315.73385058435065;315.73385058435065;0.0;0.0;0.0;0.0;9279.112192496597;0.0;101.74442307331766;76282.31405587058;40.4253063830334;9136.942463040052;10972776.000007182;10475546.930203827;2116.959999999682;6721.878968807045;9136.942463040052;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;182372.0899999453;185282.33999988096;110457.99999999262;4096.79833790453;3363.9619041691108;1502.6890929658396;19.650983031790943;19.650983031790943;0.0;6.057859104720775;0.0;0.0;33.99294438197023;-80.99020334075885;31.302524717794366;17.929665213786215;-24.335700203231525;0.0;6.6494370025237854;-6.234854294042293;0.0;0.0;3.0;2.0;7.0;NMC;4.8;[4.];110143956143;CH;50;mean;SFH45;AS;94.61333267029445;4.08;3.8;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;497.7702420913333
0.0;1.4095611895610902;0.0;407.20189154062666;4186.463506468426;316.7048824015282;0.0;1494.3652733434285;0.0;0.0;0.0;0.0;0.0;1.4095611895610902;0.0;0.0;3421.1601331761476;0.0;0.0;0.0;0.0;659.945406519849;0.0;2761.2147266562943;976.6502889213782;0.0;0.0;0.0;315.73385386332876;315.73385386332876;0.0;0.0;0.0;0.0;3973.560402132279;0.0;93.23510650255949;46884.38652313756;65.60460989676167;3814.720685732221;10972776.000007182;10458651.569552802;4255.580000000225;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;4324.738704142134;3485.132643901439;2729.8858389925863;26.96388502895322;26.96388502895322;0.0;6.0578581291072275;0.0;0.0;38.904311593116546;-19.270669273410746;13.883080628360956;37.24725839093743;-2.7122260921974117;0.0;5.059593409513684;-4.8159270803493435;0.0;0.0;3.0;2.0;7.0;NMC;4.8;[];110697729644;CH;50;mean;SFH15;AS;94.61333267029445;5.68;3.7200000000000015;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;671.9528480682179
0.0;1.0637381761694036;0.0;407.20193576094334;3893.091439464689;1004.7511164791126;0.0;1100.036887273678;0.0;0.0;0.0;0.0;0.0;1.0637381761694036;0.0;0.0;7924.996634211865;0.0;0.0;0.0;0.0;6247.433521485064;0.0;1677.563112725915;7252.184637964168;0.0;0.0;0.0;315.7338516523129;315.7338516523129;0.0;0.0;0.0;0.0;20794.07331395329;0.0;203.03402299482178;93844.7451705749;37.718714881636146;20553.320576076523;10972776.000007182;10678554.264220517;2777.6000000001404;6721.878968807045;20553.320576076523;3602.4687900000204;10271976.000006782;9967762.80000003;10624620.50262829;10685185.65479335;10685185.65479335;162836.61999999624;168198.41999993895;94768.31999996038;8792.056671314385;7834.559309306475;1585.328179633779;31.328319829934294;31.328319829934294;0.0;6.057858786963712;0.0;0.0;45.28768016313942;-263.90583026028736;21.08830606017833;-57.114225655016625;-187.16425500416491;0.0;119.92368582174404;-22.670569748711323;70.06573323358882;70.06573323358882;3.0;2.0;7.0;NMC;4.8;[];110698529939;CH;50;mean;SFH100;AS;94.61333267029445;7.550918555571344;3.8;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;1363.8141810683287
0.0;6.3835308321499715;0.0;407.2019571201886;4676.459434640323;709.7631674473557;0.0;606.3370281825629;0.0;0.0;0.0;0.0;0.0;6.3835308321499715;0.0;0.0;2493.503902419162;0.0;0.0;0.0;0.0;1669.7609306020847;0.0;823.7429718172289;2379.5240980494104;0.0;0.0;0.0;315.73385058435065;315.73385058435065;0.0;0.0;0.0;0.0;9275.324584727327;0.0;102.78223655384886;79863.5782555172;35.599885133194675;9136.942463040052;10972776.000007182;10477605.128019769;1430.0799999994008;6721.878968807045;9136.942463040052;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;182372.0899999453;185282.33999988096;110457.99999999262;3413.1447317067377;2677.6928789670765;802.6747495586975;19.67431625292674;19.67431625292674;0.0;6.057859104720776;0.0;0.0;49.25057935545667;-168.00910195364378;43.86944513293122;23.655111072787804;-50.43499602082835;-15.151515151515147;54.24621336297633;-28.784624613768063;-6.79646799291601;9.847019865491841;3.0;2.0;7.0;NMC;4.8;[0.];110144356270;CH;50;mean;SFH45;AS;94.61333267029445;2.4605732449870175;3.8;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;310.3655356165374
0.0;0.7613074635620971;0.0;407.2019357609434;4147.683108239857;1017.3618763123017;0.0;833.1368893779876;0.0;0.0;0.0;0.0;0.0;0.7613074635620971;0.0;0.0;7760.4361977515455;0.0;0.0;0.0;0.0;6236.063087128882;0.0;1524.3731106216285;7253.424963441231;0.0;0.0;0.0;315.7338516523129;315.7338516523129;0.0;0.0;0.0;0.0;20793.260150256232;0.0;202.85989001027565;93254.58889394706;37.07968416902942;20553.320576076523;10972776.000007182;10678215.093946671;2357.5099999996096;6721.878968807045;20553.320576076523;3602.4687900000204;10271976.000006782;9967762.80000003;10624620.50262829;10685185.65479335;10685185.65479335;162836.61999999624;168198.41999993895;94768.31999996038;8615.846659565306;7678.12912959969;1450.1093345804209;27.540812349413677;27.540812349413677;0.0;6.057858786963713;0.0;0.0;42.457182312287;-305.97834603823924;22.393146904159934;-81.29844011333552;-215.06701861081748;-7.415106749394575;103.07492819609602;-15.740039004074799;58.422802710938484;71.11085529053362;3.0;2.0;7.0;NMC;4.8;[4.];110145356511;CH;50;mean;SFH100;AS;94.61333267029445;8.11124749880005;3.7999999999999985;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;1337.619787570475
0.0;5.726122871945689;0.0;407.2019096919718;4487.49217210685;331.6022653207059;0.0;1174.1226458598294;0.0;0.0;0.0;0.0;0.0;5.726122871945689;0.0;0.0;2603.7502848910503;0.0;0.0;0.0;0.0;644.3329307511829;0.0;1959.4173541398097;975.9351960718888;0.0;0.0;0.0;315.7338529557615;315.7338529557615;0.0;0.0;0.0;0.0;3943.4688661390014;0.0;93.68455295799187;48446.22183708878;35.06362744805385;3814.720685732221;10972776.000007182;10459549.176054994;3133.539999999743;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;3504.7939029268346;2680.1819506144307;1939.5239967733767;22.485543715773325;22.485543715773325;0.0;6.057858399141027;0.0;0.0;48.83449009502661;-35.44686165542312;22.887742294104886;46.55960346721836;-4.446133014277098;0.0;17.301595340592552;-14.749667547450043;0.0;0.0;3.0;2.0;7.0;NMC;4.8;[];110696829176;CH;50;mean;SFH15;AS;94.61333267029445;2.2;3.6532865226749665;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;341.7796612369574
0.0;7.4368192421486246;0.0;407.2019209566468;4922.156090586287;360.71721844189443;0.0;708.6330671874268;0.0;0.0;0.0;0.0;0.0;7.4368192421486246;0.0;0.0;1728.2905217550347;0.0;0.0;0.0;0.0;610.3635889427879;0.0;1117.9269328122882;971.0808073846837;0.0;0.0;0.0;315.7338523925277;315.7338523925277;0.0;0.0;0.0;0.0;3941.977764462926;0.0;93.39040507350778;47425.65811101661;33.866673656427835;3814.720685732221;10972776.000007182;10458962.645178063;1826.5599999994695;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;2596.176916681701;1820.9510087690032;1104.295731900985;16.019138545461956;16.019138545461956;0.0;6.057858566723262;0.0;0.0;43.00642852755566;-42.779509414543604;26.707859514055954;40.35841679075124;-4.6461586252490195;-2.4469189817944206;16.16234137394766;-13.805615863060478;-2.3245730327047043;0.12541474632347457;3.0;2.0;7.0;NMC;4.8;[];110699430243;CH;50;mean;SFH15;AS;94.61333267029445;3.985157420265648;3.8000000000000007;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;261.0413351254308
0.0;4.410231566696364;0.0;407.20189154062666;4349.601147710817;339.7557465328218;0.0;1305.1760975925868;0.0;0.0;0.0;0.0;0.0;4.410231566696364;0.0;0.0;2942.52016499729;0.0;0.0;0.0;0.0;633.2562625903319;0.0;2309.26390240693;973.0120091231572;0.0;0.0;0.0;315.73385386332876;315.73385386332876;0.0;0.0;0.0;0.0;3957.87266781009;0.0;93.30755867309686;47131.60990479518;49.84442340402006;3814.720685732221;10972776.000007182;10458793.651956046;3614.4400000001765;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;3831.0727406607166;3017.907182979504;2285.0548105651874;24.53692015797808;24.53692015797808;0.0;6.0578581291072275;0.0;0.0;41.654739141475595;-24.001906338843646;16.79502666100077;39.80183770575686;-3.175753109085666;0.0;3.0330191653007232;-2.943735115084522;0.0;0.0;3.0;2.0;7.0;NMC;4.8;[];110698129805;CH;50;mean;SFH15;AS;94.61333267029445;6.16;3.7891895301088736;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;560.6334562880619
