E_PV_batt;E_PV_bu;E_PV_budhw;E_PV_curt;E_PV_grid;E_PV_hp;E_PV_hpdhw;E_PV_load;E_batt_bu;E_batt_budhw;E_batt_hp;E_batt_hpdhw;E_batt_load;E_bu;E_budhw;E_char;E_cons;E_dis;E_grid_batt;E_grid_bu;E_grid_budhw;E_grid_hp;E_grid_hpdhw;E_grid_load;E_hp;E_hpdhw;E_loss_Batt;E_loss_conv;E_loss_inv;E_loss_inv_PV;E_loss_inv_batt;E_loss_inv_grid;Q_dhwst_hd;Q_hp_sh;Q_hp_ts;Q_loss_dhwst;Q_loss_ts;Q_ts;Q_ts_delta;Q_ts_sh;T_dhwst;T_ts;E_demand;E_PV;Req_kWh;Req_kWh_DHW;Set_T;Temp;Temp_supply;Temp_supply_tank;T_aux_supply;COP_tank;COP_SH;COP_DHW;E_demand_hp_pv_dhw;E_demand_hp_pv;E_demand_pv;TSC;DSC;ISC;CU;EFC_nolifetime;BS;LS1;LS2;LS3;LS4;LS5;PS1;PS2;PS3;PS4;PS5;App_comb;conf;Capacity;Tech;PV_nom;cluster;hh;country;quartile;cases;house_type;HP;SOC_mean;P_drained_max;P_injected_max;last_cap;cap_fading;last_SOH;cycle_to_total;Bill
0.0;1.3053335972318771;0.0;417.0973582190487;4193.132976059871;399.2970841542679;0.0;1395.8071362471012;0.0;0.0;0.0;0.0;0.0;1.3053335972318771;0.0;0.0;4689.742541688192;0.0;0.0;0.0;0.0;1861.4696779354647;0.0;2828.2728637529895;2260.7667620897237;0.0;0.0;0.0;315.23908052940754;315.23908052940754;0.0;0.0;0.0;9136.942463040052;0.0;0.0;0.0;0.0;0.0;0.0;10972776.000007182;10646405.679037292;4224.080000000002;6721.878968807045;9136.942463040052;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;182372.0899999453;185282.33999988096;110457.99999999262;5465.177048077034;4668.702316863211;2711.41340145678;26.72481254623684;26.72481254623684;0.0;6.205070935590982;0.0;0.0;45.8183726393695;-64.35932909373278;-0.722580847611809;10.30396404075502;-65.54695812702735;-12.359550561797752;27.898779983457413;0.0;12.091065603479532;27.898779983457413;2.0;0.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH45;AS;94.61333267029445;3.9904419354838714;3.6241742142857136;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;821.303935923987
0.0;3.9758367757437587;0.0;417.15607047642953;4027.9366780802234;618.8189105078084;0.0;1338.7553304098806;0.0;0.0;0.0;0.0;0.0;3.9758367757437587;0.0;0.0;9053.477687422976;0.0;0.0;0.0;0.0;6168.153017832569;0.0;2885.324669590243;6786.971928539403;0.0;0.0;0.0;315.23614491653854;315.23614491653854;0.0;0.0;0.0;20553.320576076523;0.0;0.0;0.0;0.0;0.0;0.0;10972776.000007182;11053885.674920192;4224.080000000002;6721.878968807045;20553.320576076523;3602.4687900000204;10271976.000006782;9967762.80000003;10624620.50262829;10685185.65479335;10685185.65479335;162836.61999999624;168198.41999993895;94768.31999996038;10011.213156317079;9021.323951791526;2711.41340145678;29.181573884267003;29.181573884267003;0.0;6.205944385673217;0.0;0.0;45.8183726393695;-211.3807322097123;-0.5661055727279374;-69.66623120930284;-213.14347588715256;-12.359550561797752;186.96477470749312;0.0;151.4972182829715;186.96477470749312;2.0;0.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH100;AS;94.61333267029445;8.953300970873785;3.638951344642857;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;1739.4579754477352
1593.3223215724327;0.0;0.0;338.3929948675554;2838.2338185049857;338.14665016675076;0.0;1255.36692901329;0.0;0.0;455.0733905172844;0.0;1460.337993222954;0.0;0.0;2265.4185496631662;3681.9184987869357;2016.2225092002209;672.0962280907593;0.0;0.0;1467.8423815279425;0.0;1508.375077763492;2261.062422211971;0.0;249.1960404629488;125.1663916458703;367.66579990061933;233.24986303606354;100.81112546001468;33.60481140453767;0.0;9136.942463040052;0.0;0.0;0.0;0.0;0.0;0.0;10972776.000007182;10646405.679037292;4224.080000000002;6721.878968807045;9136.942463040052;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;182372.0899999453;185282.33999988096;110457.99999999262;5465.177048077034;4668.702316863211;2711.41340145678;47.409897077008104;23.70637118839477;23.70352588861333;5.0342024371142635;0.0;43.18592988714843;45.8183726393695;-64.35932909373278;71.98279102256939;75.04995838302247;53.95110329390596;-12.359550561797752;27.898779983457413;30.14582425586302;45.88184124682859;66.45492142266339;2.0;4.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH45;AS;27.13528238952323;5.193393548387098;3.6241742142857136;6.827803610901232;2.459948415696689;0.9182795048129715;0.6273972602739726;559.6718639423839
1593.5037222364629;0.0;0.0;339.21875458910597;2695.4474014148764;492.4817704619929;0.0;1242.8768052405894;0.0;0.0;878.9170603060768;0.0;1166.3310050660837;0.0;0.0;2418.9805622378467;8098.372085514893;2152.892700391716;825.4768400014487;0.0;0.0;5416.749213819757;0.0;1814.872189693068;6788.148044853192;0.0;266.0878618461671;125.15020027878118;382.11879160481055;233.20031458513822;107.64463501958821;41.273842000071085;0.0;20553.320576076523;0.0;0.0;0.0;0.0;0.0;0.0;10972776.000007182;11053885.674920192;4224.080000000002;6721.878968807045;20553.320576076523;3602.4687900000204;10271976.000006782;9967762.80000003;10624620.50262829;10685185.65479335;10685185.65479335;162836.61999999624;168198.41999993895;94768.31999996038;10011.213156317079;9021.323951791526;2711.41340145678;49.52279434644194;25.816569797753473;23.706224548688468;5.046487093315045;0.0;23.864487207159627;45.8183726393695;-211.3807322097123;40.97495498458154;0.4181689477563033;-83.7926173561223;-12.359550561797752;186.96477470749312;21.196282767694015;204.80527982311477;247.79063979816942;2.0;4.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH100;AS;32.143525452656405;10.851067961702887;3.638951344642857;6.818921127750798;2.5868410321314594;0.9140974536296329;0.7041095890410959;1470.365504465739
0.0;0.8213074635630135;0.0;407.2019357609434;3645.90197782285;968.7362373954451;0.0;1383.4836587118198;0.0;0.0;0.0;0.0;0.0;0.8213074635630135;0.0;0.0;9098.629096122762;0.0;0.0;0.0;0.0;6258.032754834093;0.0;2840.5963412882734;7226.768992229561;0.0;0.0;0.0;315.7338516523129;315.7338516523129;0.0;0.0;0.0;0.0;20786.41877537665;0.0;196.02811513084055;69586.55294734926;37.07008416903065;20553.320576076523;10972776.000007182;10664612.774437135;4224.080000000002;6721.878968807045;20553.320576076523;3602.4687900000204;10271976.000006782;9967762.80000003;10624620.50262829;10685185.65479335;10685185.65479335;162836.61999999624;168198.41999993895;94768.31999996038;10011.213156317079;9021.323951791526;2711.41340145678;35.00570620938196;35.00570620938196;0.0;6.057858786963713;0.0;0.0;45.8183726393695;-211.3807322097123;20.76291174642224;-33.6818012333296;-146.72902558564633;-12.359550561797752;186.96477470749312;168.9510838330496;576.4044943820224;671.7948717948717;2.0;2.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH100;AS;94.61333267029445;24.08;3.6400000000000015;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;1681.9553337650455
0.0;0.8213074635630659;0.0;407.2019571201886;3910.6275619385538;622.4227788986097;0.0;1465.071512801647;0.0;0.0;0.0;0.0;0.0;0.8213074635630659;0.0;0.0;4503.949710876833;0.0;0.0;0.0;0.0;1744.9412236786995;0.0;2759.0084871984027;2367.3640025773107;0.0;0.0;0.0;315.73385058435065;315.73385058435065;0.0;0.0;0.0;0.0;9288.663079600927;0.0;99.19117878945121;67430.01960695126;52.52943777119762;9136.942463040052;10972776.000007182;10470459.404658517;4224.080000000002;6721.878968807045;9136.942463040052;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;182372.0899999453;185282.33999988096;110457.99999999262;5465.177048077034;4668.702316863211;2711.41340145678;31.067438269190383;31.067438269190383;0.0;6.057859104720776;0.0;0.0;45.8183726393695;-64.35932909373278;25.93197706599376;34.040530012130546;-21.737705567324795;-12.359550561797752;27.898779983457413;143.51533881017198;172.9589381802453;211.45314741079275;2.0;2.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH45;AS;94.61333267029445;9.717338199216734;3.629316232424293;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;751.4828021100191
0.0;0.0;4.958777721514761;412.0328043371748;3469.4887405940017;228.14926820321864;819.9941801145638;1471.7628896129163;0.0;0.0;0.0;0.0;0.0;0.0;4.958777721514761;0.0;3973.287606540851;0.0;0.0;0.0;0.0;740.2120641219598;480.7584320319394;2752.3171103871255;968.3613323251774;1300.7526121465253;0.0;0.0;315.4923082235012;315.4923082235012;0.0;0.0;3602.4687900000204;0.0;3908.1203662312423;126.10477447381669;95.11477218746799;53430.80621278173;-1.7150916892266501;3814.720685732221;11125204.36728901;10462413.87971934;4224.080000000002;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;4310.549823487431;3469.367547715165;2711.41340145678;37.56189493099888;37.56189493099888;0.0;6.129726617352346;0.0;0.0;45.8183726393695;-25.536244699310906;11.682442672122907;39.92853452064645;-10.87054487957797;-12.359550561797752;3.527791431146067;134.89808122981864;113.12824783917883;143.1847956113707;2.0;3.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH15;AS;94.61333267029445;7.587365623074766;3.6000000000000005;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;665.3900939386147
0.0;0.0;9.756611263621856;412.07804750059626;3548.9690620741544;192.0360501642652;800.9225213088404;1442.626630430091;0.0;0.0;0.0;0.0;0.0;0.0;9.756611263621856;0.0;4055.3526516649913;0.0;0.0;0.0;0.0;779.963403095255;493.93587899995435;2781.45336956997;971.9994532595213;1294.858400308813;0.0;0.0;315.4900460653301;315.4900460653301;0.0;0.0;3602.4687900000204;1524.8019350841853;2315.3248100738674;126.81397759625366;27.533135040743822;3132.6682196591837;-2.127075615022224;2289.9187506480803;11129956.673714679;10458712.280341273;4224.080000000002;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;4310.549823487431;3469.367547715165;2711.41340145678;36.378843244789955;36.378843244789955;0.0;6.130399690515838;0.0;0.0;45.8183726393695;-25.536244699310906;-5.824066064438127;28.021030882064945;-32.847558525413476;-12.359550561797752;3.527791431146067;32.77626539156016;20.47085548496485;37.460335104639384;2.0;1.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH15;AS;94.61333267029445;4.288762455264749;3.6000000000000005;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;701.7819952390317
0.0;1.0484851695285449;0.0;417.13951796887307;4365.264527318369;191.76666116458327;0.0;1431.422857544636;0.0;0.0;0.0;0.0;0.0;1.0484851695285449;0.0;0.0;3486.377299119684;0.0;0.0;0.0;0.0;693.7201566643678;0.0;2792.6571424554377;885.4868178289498;0.0;0.0;0.0;315.2369725419164;315.2369725419164;0.0;0.0;0.0;3814.720685732221;0.0;0.0;0.0;0.0;0.0;0.0;10972776.000007182;10646405.679037292;4224.080000000002;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;4310.549823487431;3469.367547715165;2711.41340145678;24.16345208558563;24.16345208558563;0.0;6.205698137449569;0.0;0.0;45.8183726393695;-25.536244699310906;-0.7766992996447453;31.454127624621908;-26.51128383269077;-12.359550561797752;3.527791431146067;0.0;-9.267778296298951;3.527791431146067;2.0;0.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH15;AS;94.61333267029445;3.2300670926517574;3.6400000000000015;6.8599999999999755;2.000000000000346;0.9335159817351482;0.0;564.0514527174297
1559.1229900754665;0.0;0.0;336.55460452612255;3031.0460704525626;147.1178945546168;0.0;1287.7850238983456;0.0;0.0;211.0613721919601;0.0;1578.9330751551136;0.0;0.0;2117.0839117055593;2470.7624603742433;1884.2046814179348;557.9609216300905;0.0;0.0;527.5415917161571;0.0;1357.3619009463139;885.7208597455325;0.0;232.87923028761068;125.20243851531016;357.15822693691865;235.0499467845118;94.2102340708999;27.89804608150458;0.0;3814.720685732221;0.0;0.0;0.0;0.0;0.0;0.0;10972776.000007182;10646405.679037292;4224.080000000002;6721.878968807045;3814.720685732221;3602.4687900000204;10271976.000006782;9967762.80000003;10431706.51982689;10485634.97939652;10485634.97939652;224201.36000005298;228931.57000001596;101801.60000000415;4310.549823487431;3469.367547715165;2711.41340145678;44.54150279144031;21.346753268121095;23.194749523319214;5.00685308509582;0.0;54.30974537877438;45.8183726393695;-25.536244699310906;86.60763094947966;90.89083462625207;83.18772281770399;-12.359550561797752;3.527791431146067;59.0403455520708;44.30083892463713;64.65095723452184;2.0;4.0;7.0;NMC;4.8;[8.];110143956137;CH;50;mean;SFH15;AS;26.48925578933263;5.137109865717082;3.6399999999999992;6.83510456926428;2.3556490105102967;0.921664986600431;0.5534246575342465;313.58256806612127
