#timeStep	1(972666):0:Ta(celsius)	1(972666):0:Heating(Wh)	1(972666):0:Cooling(Wh)	1(972666):0:Qi(Wh)	1(972666):0:Qs(Wh)	1(972666):0:VdotVent(m³/h)	1(972666):HeatStockTemperature(celsius)	1(972666):MachinePower(W)	1(972666):FuelConsumption(MJ)	1(972666):ElectricConsumption(kWh)	1(972666):SolarPVProduction(Wh)	1(972666):SolarThermalProduction(Wh)	2(504125937):0:Ta(celsius)	2(504125937):0:Heating(Wh)	2(504125937):0:Cooling(Wh)	2(504125937):0:Qi(Wh)	2(504125937):0:Qs(Wh)	2(504125937):0:VdotVent(m³/h)	2(504125937):HeatStockTemperature(celsius)	2(504125937):MachinePower(W)	2(504125937):FuelConsumption(MJ)	2(504125937):ElectricConsumption(kWh)	2(504125937):SolarPVProduction(Wh)	2(504125937):SolarThermalProduction(Wh)	3(972640):0:Ta(celsius)	3(972640):0:Heating(Wh)	3(972640):0:Cooling(Wh)	3(972640):0:Qi(Wh)	3(972640):0:Qs(Wh)	3(972640):0:VdotVent(m³/h)	3(972640):HeatStockTemperature(celsius)	3(972640):MachinePower(W)	3(972640):FuelConsumption(MJ)	3(972640):ElectricConsumption(kWh)	3(972640):SolarPVProduction(Wh)	3(972640):SolarThermalProduction(Wh)	
7164	20.0	14201	0	4490	14201	0.0	60.0	22601	84.753	1.461	1553	0	20.0	6481	0	2505	6481	0.0	60.0	14881	55.803	1.274	0	0	20.0	13596	0	3775	13596	0.0	60.0	21996	82.485	1.339	635	0	
7165	20.0	12819	0	6121	12819	0.0	60.0	21219	79.570	3.029	1554	0	20.0	6116	0	2851	6116	0.0	60.0	14516	54.435	1.478	0	0	20.0	12013	0	5266	12013	0.0	60.0	20413	76.548	2.777	633	0	
7166	20.0	10189	0	6419	10189	0.0	60.0	18589	69.710	1.345	6126	0	20.0	4764	0	3622	4764	0.0	60.0	13164	49.365	1.198	0	0	20.0	9791	0	4892	9791	0.0	60.0	18191	68.216	1.233	4374	0	
7167	20.0	10983	0	4915	10983	0.0	60.0	19383	72.686	0.541	5666	0	20.0	5440	0	2776	5440	0.0	60.0	13840	51.901	0.850	0	0	20.0	11152	0	3750	11152	0.0	60.0	19552	73.321	0.496	3746	0	
7168	20.0	12716	0	4009	12716	0.0	60.0	21116	79.184	0.541	4241	0	20.0	5859	0	2406	5859	0.0	60.0	14259	53.473	0.850	0	0	20.0	12576	0	2989	12576	0.0	60.0	20976	78.660	0.496	2076	0	
7169	20.0	13481	0	3962	13481	0.0	60.0	21881	82.055	1.461	2163	0	20.0	6321	0	2196	6321	0.0	60.0	14721	55.203	1.109	0	0	20.0	12999	0	3549	12999	0.0	60.0	21399	80.244	1.339	669	0	
7170	20.0	15029	0	3646	15029	0.0	60.0	23429	87.859	3.091	0	0	20.0	7946	0	755	7946	0.0	60.0	16346	61.297	0.119	0	0	20.0	13834	0	3342	13834	0.0	60.0	22234	83.378	2.834	0	0	
7171	20.0	15644	0	3034	15644	0.0	60.0	24044	90.164	2.411	0	0	20.0	8106	0	694	8106	0.0	60.0	16506	61.896	0.051	0	0	20.0	14538	0	2781	14538	0.0	60.0	22938	86.017	2.210	0	0	
7172	20.0	15908	0	2784	15908	0.0	60.0	24308	91.155	2.133	0	0	20.0	8104	0	694	8104	0.0	60.0	16504	61.891	0.051	0	0	20.0	14686	0	2552	14686	0.0	60.0	23086	86.572	1.955	0	0	
7173	20.0	16123	0	2533	16123	0.0	60.0	24523	91.961	1.855	0	0	20.0	8118	0	694	8118	0.0	60.0	16518	61.941	0.051	0	0	20.0	14920	0	2322	14920	0.0	60.0	23320	87.449	1.700	0	0	
7174	20.0	15631	0	3167	15631	0.0	60.0	24031	90.115	2.318	0	0	20.0	8038	0	867	8038	0.0	60.0	16438	61.641	0.064	0	0	20.0	14470	0	2903	14470	0.0	60.0	22870	85.764	2.125	0	0	
7175	20.0	15668	0	3167	15668	0.0	60.0	24068	90.256	2.318	0	0	20.0	8083	0	867	8083	0.0	60.0	16483	61.810	0.064	0	0	20.0	14488	0	2903	14488	0.0	60.0	22888	85.830	2.125	0	0	
7176	20.0	17393	0	1323	17393	0.0	60.0	25793	96.725	0.270	0	0	20.0	8057	0	867	8057	0.0	60.0	16457	61.712	0.064	0	0	20.0	16046	0	1213	16046	0.0	60.0	24446	91.674	0.248	0	0	
7177	20.0	17341	0	1323	17341	0.0	60.0	25741	96.530	0.270	0	0	20.0	8052	0	867	8052	0.0	60.0	16452	61.697	0.064	0	0	20.0	15994	0	1213	15994	0.0	60.0	24394	91.478	0.248	0	0	
7178	20.0	17251	0	1323	17251	0.0	60.0	25651	96.193	0.270	0	0	20.0	8050	0	867	8050	0.0	60.0	16450	61.686	0.064	0	0	20.0	15925	0	1213	15925	0.0	60.0	24325	91.218	0.248	0	0	
7179	20.0	16975	0	1323	16975	0.0	60.0	25375	95.156	0.270	0	0	20.0	7964	0	867	7964	0.0	60.0	16364	61.365	0.064	0	0	20.0	15677	0	1213	15677	0.0	60.0	24077	90.289	0.248	0	0	
