index;Hour;Set_T;Temp;SFH15_kWh;SFH45_kWh;SFH100_kWh;DHW_kWh
31/12/2014 23:00;0;16;-2.4;0.351933;1.055799;2.34622;0.0287641666666666
31/12/2014 23:15;0;16;-2.4;0.351933;1.055799;2.34622;0.0210125
31/12/2014 23:30;0;16;-2.4;0.351933;1.055799;2.34622;0.04907625
31/12/2014 23:45;0;16;-2.4;0.351933;1.055799;2.34622;0.02325
01/01/2015 00:00;1;16;-1.8;0.34191;1.02573;2.2794;0.0663379166666666
01/01/2015 00:15;1;16;-1.8;0.34191;1.02573;2.2794;0.0573579166666666
01/01/2015 00:30;1;16;-1.8;0.34191;1.02573;2.2794;0.0422375
01/01/2015 00:45;1;16;-1.8;0.34191;1.02573;2.2794;0.14665375
01/01/2015 01:00;2;16;-1.4;0.333978;1.001934;2.22652;0.161099583333333
01/01/2015 01:15;2;16;-1.4;0.333978;1.001934;2.22652;0.0288691666666666
01/01/2015 01:30;2;16;-1.4;0.333978;1.001934;2.22652;0
01/01/2015 01:45;2;16;-1.4;0.333978;1.001934;2.22652;0.0119258333333333
01/01/2015 02:00;3;16;-1.4;0.333978;1.001934;2.22652;0.00316916666666666
01/01/2015 02:15;3;16;-1.4;0.333978;1.001934;2.22652;0
01/01/2015 02:30;3;16;-1.4;0.333978;1.001934;2.22652;0.0312283333333333
01/01/2015 02:45;3;16;-1.4;0.333978;1.001934;2.22652;0.02098
01/01/2015 03:00;4;16;-1.5;0.335961;1.007883;2.23974;0.0052125
01/01/2015 03:15;4;16;-1.5;0.335961;1.007883;2.23974;0.00247208333333333
01/01/2015 03:30;4;16;-1.5;0.335961;1.007883;2.23974;0
01/01/2015 03:45;4;16;-1.5;0.335961;1.007883;2.23974;0
01/01/2015 04:00;5;16;-1.7;0.339927;1.019781;2.26618;0.0020675
01/01/2015 04:15;5;16;-1.7;0.339927;1.019781;2.26618;0.0769158333333333
01/01/2015 04:30;5;16;-1.7;0.339927;1.019781;2.26618;0.100995
01/01/2015 04:45;5;16;-1.7;0.339927;1.019781;2.26618;0.00980791666666666
01/01/2015 05:00;6;16;-1.8;0.33375375;1.00126125;2.225025;0
01/01/2015 05:15;6;16;-1.8;0.33375375;1.00126125;2.225025;0.0136083333333333
01/01/2015 05:30;6;16;-1.8;0.33375375;1.00126125;2.225025;0
01/01/2015 05:45;6;16;-1.8;0.33375375;1.00126125;2.225025;0
01/01/2015 06:00;7;16;-1.4;0.32113425;0.96340275;2.140895;0
01/01/2015 06:15;7;16;-1.4;0.32113425;0.96340275;2.140895;0
01/01/2015 06:30;7;16;-1.4;0.32113425;0.96340275;2.140895;0
01/01/2015 06:45;7;16;-1.4;0.32113425;0.96340275;2.140895;0.201363333333333
01/01/2015 07:00;8;20;-1;0.3865875;1.1597625;2.57725;0.11711875
01/01/2015 07:15;8;20;-1;0.3865875;1.1597625;2.57725;0.00653041666666666
01/01/2015 07:30;8;20;-1;0.3865875;1.1597625;2.57725;0.01424125
01/01/2015 07:45;8;20;-1;0.3865875;1.1597625;2.57725;0.0153570833333333
01/01/2015 08:00;9;20;-0.6;0.331894875;0.995684625;2.2126325;0.148699166666666
01/01/2015 08:15;9;20;-0.6;0.331894875;0.995684625;2.2126325;0.199287916666666
01/01/2015 08:30;9;20;-0.6;0.331894875;0.995684625;2.2126325;0.12144375
01/01/2015 08:45;9;20;-0.6;0.331894875;0.995684625;2.2126325;0.0918216666666666
01/01/2015 09:00;10;20;0.1;0.19107225;0.57321675;1.273815;0.0909633333333333
01/01/2015 09:15;10;20;0.1;0.19107225;0.57321675;1.273815;0.035195
01/01/2015 09:30;10;20;0.1;0.19107225;0.57321675;1.273815;0.226204583333333
01/01/2015 09:45;10;20;0.1;0.19107225;0.57321675;1.273815;0.0682920833333333
01/01/2015 10:00;11;20;0.9;0.23103825;0.69311475;1.540255;0.276135416666666
01/01/2015 10:15;11;20;0.9;0.23103825;0.69311475;1.540255;0.216692916666666
01/01/2015 10:30;11;20;0.9;0.23103825;0.69311475;1.540255;0.36528375
01/01/2015 10:45;11;20;0.9;0.23103825;0.69311475;1.540255;0.35870125
01/01/2015 11:00;12;20;1.6;0.322483875;0.967451625;2.1498925;0.347478333333333
01/01/2015 11:15;12;20;1.6;0.322483875;0.967451625;2.1498925;0.282547083333333
01/01/2015 11:30;12;20;1.6;0.322483875;0.967451625;2.1498925;0.332740416666666
01/01/2015 11:45;12;20;1.6;0.322483875;0.967451625;2.1498925;0.164473333333333
01/01/2015 12:00;13;20;1.8;0.320631;0.961893;2.13754;0.16819125
01/01/2015 12:15;13;20;1.8;0.320631;0.961893;2.13754;0.0980120833333333
01/01/2015 12:30;13;20;1.8;0.320631;0.961893;2.13754;0.138030416666666
01/01/2015 12:45;13;20;1.8;0.320631;0.961893;2.13754;0.344471666666666
01/01/2015 13:00;14;20;2;0.32645175;0.97935525;2.176345;0.0439125
01/01/2015 13:15;14;20;2;0.32645175;0.97935525;2.176345;0.046755
01/01/2015 13:30;14;20;2;0.32645175;0.97935525;2.176345;0.00168125
01/01/2015 13:45;14;20;2;0.32645175;0.97935525;2.176345;0.03884875
01/01/2015 14:00;15;20;2.2;0.335621625;1.006864875;2.2374775;0.0357841666666666
01/01/2015 14:15;15;20;2.2;0.335621625;1.006864875;2.2374775;0.0359225
01/01/2015 14:30;15;20;2.2;0.335621625;1.006864875;2.2374775;0.0428541666666666
01/01/2015 14:45;15;20;2.2;0.335621625;1.006864875;2.2374775;0.214964583333333
01/01/2015 15:00;16;20;1.9;0.35187975;1.05563925;2.345865;0.210137916666666
01/01/2015 15:15;16;20;1.9;0.35187975;1.05563925;2.345865;0.126372916666666
01/01/2015 15:30;16;20;1.9;0.35187975;1.05563925;2.345865;0.421505416666666
01/01/2015 15:45;16;20;1.9;0.35187975;1.05563925;2.345865;0.0884104166666666
01/01/2015 16:00;17;20;1.5;0.3582285;1.0746855;2.38819;0.106074166666666
01/01/2015 16:15;17;20;1.5;0.3582285;1.0746855;2.38819;0.375965833333333
01/01/2015 16:30;17;20;1.5;0.3582285;1.0746855;2.38819;0.345421666666666
01/01/2015 16:45;17;20;1.5;0.3582285;1.0746855;2.38819;0.260299166666666
01/01/2015 17:00;18;16;1.2;0.282607875;0.847823625;1.8840525;0.131898333333333
01/01/2015 17:15;18;16;1.2;0.282607875;0.847823625;1.8840525;0.0890604166666666
01/01/2015 17:30;18;16;1.2;0.282607875;0.847823625;1.8840525;0.150852916666666
01/01/2015 17:45;18;16;1.2;0.282607875;0.847823625;1.8840525;0.0730675
01/01/2015 18:00;19;16;0.7;0.275835375;0.827506125;1.8389025;0.280540833333333
01/01/2015 18:15;19;16;0.7;0.275835375;0.827506125;1.8389025;0.290603333333333
01/01/2015 18:30;19;16;0.7;0.275835375;0.827506125;1.8389025;0.50985875
01/01/2015 18:45;19;16;0.7;0.275835375;0.827506125;1.8389025;0.241245416666666
01/01/2015 19:00;20;16;0.3;0.286579499999999;0.859738499999996;1.91052999999999;0.0928625
01/01/2015 19:15;20;16;0.3;0.286579499999999;0.859738499999996;1.91052999999999;0.22428625
01/01/2015 19:30;20;16;0.3;0.286579499999999;0.859738499999996;1.91052999999999;0.452757916666666
01/01/2015 19:45;20;16;0.3;0.286579499999999;0.859738499999996;1.91052999999999;0.0916216666666666
01/01/2015 20:00;21;16;-0.2;0.2987445;0.8962335;1.99163;0.23493375
01/01/2015 20:15;21;16;-0.2;0.2987445;0.8962335;1.99163;0.139885416666666
01/01/2015 20:30;21;16;-0.2;0.2987445;0.8962335;1.99163;0.17722375
01/01/2015 20:45;21;16;-0.2;0.2987445;0.8962335;1.99163;0.191665833333333
01/01/2015 21:00;22;16;-0.5;0.30159975;0.90479925;2.010665;0.0803904166666666
01/01/2015 21:15;22;16;-0.5;0.30159975;0.90479925;2.010665;0.0641954166666666
01/01/2015 21:30;22;16;-0.5;0.30159975;0.90479925;2.010665;0.0602575
01/01/2015 21:45;22;16;-0.5;0.30159975;0.90479925;2.010665;0.0415004166666666
01/01/2015 22:00;23;16;-0.7;0.308847;0.926541;2.05898;0.0607641666666666
01/01/2015 22:15;23;16;-0.7;0.308847;0.926541;2.05898;0
01/01/2015 22:30;23;16;-0.7;0.308847;0.926541;2.05898;0.00149416666666666
01/01/2015 22:45;23;16;-0.7;0.308847;0.926541;2.05898;0.0627141666666666
01/01/2015 23:00;24;16;-1;0.324171;0.972513;2.16114;0.110272083333333
01/01/2015 23:15;24;16;-1;0.324171;0.972513;2.16114;0.0327833333333333
01/01/2015 23:30;24;16;-1;0.324171;0.972513;2.16114;0
01/01/2015 23:45;24;16;-1;0.324171;0.972513;2.16114;0
02/01/2015 00:00;25;16;-1.2;0.330012;0.990036;2.20008;0.00120166666666666
02/01/2015 00:15;25;16;-1.2;0.330012;0.990036;2.20008;0
02/01/2015 00:30;25;16;-1.2;0.330012;0.990036;2.20008;0
02/01/2015 00:45;25;16;-1.2;0.330012;0.990036;2.20008;0
02/01/2015 01:00;26;16;-1.3;0.331995;0.995985;2.2133;0
02/01/2015 01:15;26;16;-1.3;0.331995;0.995985;2.2133;0
02/01/2015 01:30;26;16;-1.3;0.331995;0.995985;2.2133;0
02/01/2015 01:45;26;16;-1.3;0.331995;0.995985;2.2133;0
02/01/2015 02:00;27;16;-1.5;0.335961;1.007883;2.23974;0
02/01/2015 02:15;27;16;-1.5;0.335961;1.007883;2.23974;0
02/01/2015 02:30;27;16;-1.5;0.335961;1.007883;2.23974;0
02/01/2015 02:45;27;16;-1.5;0.335961;1.007883;2.23974;0.00126541666666666
02/01/2015 03:00;28;16;-2;0.345876;1.037628;2.30584;0
02/01/2015 03:15;28;16;-2;0.345876;1.037628;2.30584;0
02/01/2015 03:30;28;16;-2;0.345876;1.037628;2.30584;0
02/01/2015 03:45;28;16;-2;0.345876;1.037628;2.30584;0
02/01/2015 04:00;29;16;-2.5;0.355791;1.067373;2.37194;0
02/01/2015 04:15;29;16;-2.5;0.355791;1.067373;2.37194;0.00129458333333333
02/01/2015 04:30;29;16;-2.5;0.355791;1.067373;2.37194;0.021095
02/01/2015 04:45;29;16;-2.5;0.355791;1.067373;2.37194;0.00238791666666666
02/01/2015 05:00;30;16;-3;0.35754975;1.07264925;2.383665;0.07201375
02/01/2015 05:15;30;16;-3;0.35754975;1.07264925;2.383665;0.113328333333333
02/01/2015 05:30;30;16;-3;0.35754975;1.07264925;2.383665;0.257429583333333
02/01/2015 05:45;30;16;-3;0.35754975;1.07264925;2.383665;0.658304999999999
02/01/2015 06:00;31;16;-2.3;0.33898125;1.01694375;2.259875;0.352886666666666
02/01/2015 06:15;31;16;-2.3;0.33898125;1.01694375;2.259875;0.584065
02/01/2015 06:30;31;16;-2.3;0.33898125;1.01694375;2.259875;0.483927916666666
02/01/2015 06:45;31;16;-2.3;0.33898125;1.01694375;2.259875;0.1215875
02/01/2015 07:00;32;20;-1.7;0.40336125;1.21008375;2.689075;0.255267916666666
02/01/2015 07:15;32;20;-1.7;0.40336125;1.21008375;2.689075;0.244217916666666
02/01/2015 07:30;32;20;-1.7;0.40336125;1.21008375;2.689075;0.45382125
02/01/2015 07:45;32;20;-1.7;0.40336125;1.21008375;2.689075;0.206218333333333
02/01/2015 08:00;33;20;-1;0.365825249999998;1.09747575;2.43883499999999;0.2308875
02/01/2015 08:15;33;20;-1;0.365825249999998;1.09747575;2.43883499999999;0.07478125
02/01/2015 08:30;33;20;-1;0.365825249999998;1.09747575;2.43883499999999;0.187710416666666
02/01/2015 08:45;33;20;-1;0.365825249999998;1.09747575;2.43883499999999;0.111818333333333
02/01/2015 09:00;34;20;1;0.266910375;0.800731125;1.7794025;0.193257916666666
02/01/2015 09:15;34;20;1;0.266910375;0.800731125;1.7794025;0.130125833333333
02/01/2015 09:30;34;20;1;0.266910375;0.800731125;1.7794025;0.0604375
02/01/2015 09:45;34;20;1;0.266910375;0.800731125;1.7794025;0.19835375
02/01/2015 10:00;35;20;3.1;0.145693125;0.437079375;0.9712875;0.550653333333333
02/01/2015 10:15;35;20;3.1;0.145693125;0.437079375;0.9712875;0.290449166666666
02/01/2015 10:30;35;20;3.1;0.145693125;0.437079375;0.9712875;0.1465725
02/01/2015 10:45;35;20;3.1;0.145693125;0.437079375;0.9712875;0.0552083333333333
02/01/2015 11:00;36;20;5.1;0.088400625;0.265201875;0.5893375;0.109595416666666
02/01/2015 11:15;36;20;5.1;0.088400625;0.265201875;0.5893375;0.0799187499999999
02/01/2015 11:30;36;20;5.1;0.088400625;0.265201875;0.5893375;0.266431666666666
02/01/2015 11:45;36;20;5.1;0.088400625;0.265201875;0.5893375;0.0743066666666666
02/01/2015 12:00;37;20;5.1;0.090996;0.272988;0.60664;0.14172875
02/01/2015 12:15;37;20;5.1;0.090996;0.272988;0.60664;0.193367916666666
02/01/2015 12:30;37;20;5.1;0.090996;0.272988;0.60664;0.179057083333333
02/01/2015 12:45;37;20;5.1;0.090996;0.272988;0.60664;0.00907791666666666
02/01/2015 13:00;38;20;5.1;0.122281125;0.366843375;0.8152075;0.00857124999999999
02/01/2015 13:15;38;20;5.1;0.122281125;0.366843375;0.8152075;0.0198354166666666
02/01/2015 13:30;38;20;5.1;0.122281125;0.366843375;0.8152075;0.07019375
02/01/2015 13:45;38;20;5.1;0.122281125;0.366843375;0.8152075;0.157383333333333
02/01/2015 14:00;39;20;5.1;0.150787124999999;0.452361374999996;1.00524749999999;0.0405195833333333
02/01/2015 14:15;39;20;5.1;0.150787124999999;0.452361374999996;1.00524749999999;0.0218425
02/01/2015 14:30;39;20;5.1;0.150787124999999;0.452361374999996;1.00524749999999;0.0136754166666666
02/01/2015 14:45;39;20;5.1;0.150787124999999;0.452361374999996;1.00524749999999;0.09368125
02/01/2015 15:00;40;20;3;0.318689625;0.956068875;2.1245975;0.05674
02/01/2015 15:15;40;20;3;0.318689625;0.956068875;2.1245975;0.09479875
02/01/2015 15:30;40;20;3;0.318689625;0.956068875;2.1245975;0.128507083333333
02/01/2015 15:45;40;20;3;0.318689625;0.956068875;2.1245975;0.0500833333333333
02/01/2015 16:00;41;20;2.2;0.3443475;1.0330425;2.29565;0.09862375
02/01/2015 16:15;41;20;2.2;0.3443475;1.0330425;2.29565;0.0593570833333333
02/01/2015 16:30;41;20;2.2;0.3443475;1.0330425;2.29565;0.168624166666666
02/01/2015 16:45;41;20;2.2;0.3443475;1.0330425;2.29565;0.0914433333333333
02/01/2015 17:00;42;16;1.4;0.278641875;0.835925625;1.8576125;0.277911666666666
02/01/2015 17:15;42;16;1.4;0.278641875;0.835925625;1.8576125;0.322852083333333
02/01/2015 17:30;42;16;1.4;0.278641875;0.835925625;1.8576125;0.21148875
02/01/2015 17:45;42;16;1.4;0.278641875;0.835925625;1.8576125;0.393297916666666
02/01/2015 18:00;43;16;1;0.269886374999999;0.809659124999995;1.79924249999999;0.2897975
02/01/2015 18:15;43;16;1;0.269886374999999;0.809659124999995;1.79924249999999;0.384820416666666
02/01/2015 18:30;43;16;1;0.269886374999999;0.809659124999995;1.79924249999999;0.529882916666666
02/01/2015 18:45;43;16;1;0.269886374999999;0.809659124999995;1.79924249999999;0.363215
02/01/2015 19:00;44;16;0.6;0.280630875;0.841892625;1.8708725;0.239047083333333
02/01/2015 19:15;44;16;0.6;0.280630875;0.841892625;1.8708725;0.149420416666666
02/01/2015 19:30;44;16;0.6;0.280630875;0.841892625;1.8708725;0.0346704166666666
02/01/2015 19:45;44;16;0.6;0.280630875;0.841892625;1.8708725;0.0471445833333333
02/01/2015 20:00;45;16;0.2;0.2908125;0.8724375;1.93875;0.126815
02/01/2015 20:15;45;16;0.2;0.2908125;0.8724375;1.93875;0.25505
02/01/2015 20:30;45;16;0.2;0.2908125;0.8724375;1.93875;0.108152083333333
02/01/2015 20:45;45;16;0.2;0.2908125;0.8724375;1.93875;0.0326554166666666
02/01/2015 21:00;46;16;0.8;0.275821125;0.827463375;1.8388075;0.0505416666666666
02/01/2015 21:15;46;16;0.8;0.275821125;0.827463375;1.8388075;0.1494025
02/01/2015 21:30;46;16;0.8;0.275821125;0.827463375;1.8388075;0.17133625
02/01/2015 21:45;46;16;0.8;0.275821125;0.827463375;1.8388075;0.138084999999999
02/01/2015 22:00;47;16;1.3;0.269187375;0.807562125;1.7945825;0.05348375
02/01/2015 22:15;47;16;1.3;0.269187375;0.807562125;1.7945825;0.0195583333333333
02/01/2015 22:30;47;16;1.3;0.269187375;0.807562125;1.7945825;0.0305991666666666
02/01/2015 22:45;47;16;1.3;0.269187375;0.807562125;1.7945825;0.01723375
02/01/2015 23:00;48;16;1.9;0.266664375;0.799993125;1.7777625;0.0611899999999999
02/01/2015 23:15;48;16;1.9;0.266664375;0.799993125;1.7777625;0.2907975
02/01/2015 23:30;48;16;1.9;0.266664375;0.799993125;1.7777625;0.08055
02/01/2015 23:45;48;16;1.9;0.266664375;0.799993125;1.7777625;0.00771375
03/01/2015 00:00;49;16;2;0.266556374999999;0.799669124999996;1.77704249999999;0.0479745833333333
03/01/2015 00:15;49;16;2;0.266556374999999;0.799669124999996;1.77704249999999;0.0837220833333333
03/01/2015 00:30;49;16;2;0.266556374999999;0.799669124999996;1.77704249999999;0
03/01/2015 00:45;49;16;2;0.266556374999999;0.799669124999996;1.77704249999999;0
03/01/2015 01:00;50;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0
03/01/2015 01:15;50;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0
03/01/2015 01:30;50;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0
03/01/2015 01:45;50;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0
03/01/2015 02:00;51;16;2.2;0.262590375;0.787771125;1.7506025;0
03/01/2015 02:15;51;16;2.2;0.262590375;0.787771125;1.7506025;0
03/01/2015 02:30;51;16;2.2;0.262590375;0.787771125;1.7506025;0
03/01/2015 02:45;51;16;2.2;0.262590375;0.787771125;1.7506025;0
03/01/2015 03:00;52;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
03/01/2015 03:15;52;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
03/01/2015 03:30;52;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
03/01/2015 03:45;52;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
03/01/2015 04:00;53;16;2.9;0.248709375;0.746128125;1.6580625;0.0593520833333333
03/01/2015 04:15;53;16;2.9;0.248709375;0.746128125;1.6580625;0.0617758333333333
03/01/2015 04:30;53;16;2.9;0.248709375;0.746128125;1.6580625;0.0299645833333333
03/01/2015 04:45;53;16;2.9;0.248709375;0.746128125;1.6580625;0.0028725
03/01/2015 05:00;54;16;3.3;0.232621125;0.697863375;1.5508075;0.03002625
03/01/2015 05:15;54;16;3.3;0.232621125;0.697863375;1.5508075;0.011775
03/01/2015 05:30;54;16;3.3;0.232621125;0.697863375;1.5508075;0.0454220833333333
03/01/2015 05:45;54;16;3.3;0.232621125;0.697863375;1.5508075;0.532236666666666
03/01/2015 06:00;55;16;4.4;0.206120625;0.618361875;1.3741375;0.4340675
03/01/2015 06:15;55;16;4.4;0.206120625;0.618361875;1.3741375;0.876984583333333
03/01/2015 06:30;55;16;4.4;0.206120625;0.618361875;1.3741375;0.353295833333333
03/01/2015 06:45;55;16;4.4;0.206120625;0.618361875;1.3741375;0.40281
03/01/2015 07:00;56;20;5.4;0.263843625;0.791530875;1.7589575;0.226485416666666
03/01/2015 07:15;56;20;5.4;0.263843625;0.791530875;1.7589575;0.5580225
03/01/2015 07:30;56;20;5.4;0.263843625;0.791530875;1.7589575;0.270622083333333
03/01/2015 07:45;56;20;5.4;0.263843625;0.791530875;1.7589575;0.291580833333333
03/01/2015 08:00;57;20;6.5;0.247643999999999;0.742931999999995;1.65095999999999;0.248774583333333
03/01/2015 08:15;57;20;6.5;0.247643999999999;0.742931999999995;1.65095999999999;0.645187083333333
03/01/2015 08:30;57;20;6.5;0.247643999999999;0.742931999999995;1.65095999999999;0.20774375
03/01/2015 08:45;57;20;6.5;0.247643999999999;0.742931999999995;1.65095999999999;0.15264625
03/01/2015 09:00;58;20;7.4;0.212496375;0.637489125;1.4166425;0.0212116666666666
03/01/2015 09:15;58;20;7.4;0.212496375;0.637489125;1.4166425;0.24193
03/01/2015 09:30;58;20;7.4;0.212496375;0.637489125;1.4166425;0.14624625
03/01/2015 09:45;58;20;7.4;0.212496375;0.637489125;1.4166425;0.158362083333333
03/01/2015 10:00;59;20;8.3;0.180582375;0.541747125;1.2038825;0.0579925
03/01/2015 10:15;59;20;8.3;0.180582375;0.541747125;1.2038825;0.0391899999999999
03/01/2015 10:30;59;20;8.3;0.180582375;0.541747125;1.2038825;0.0871758333333333
03/01/2015 10:45;59;20;8.3;0.180582375;0.541747125;1.2038825;0.0732104166666666
03/01/2015 11:00;60;20;9.2;0.17131875;0.51395625;1.142125;0.303617916666666
03/01/2015 11:15;60;20;9.2;0.17131875;0.51395625;1.142125;0.0850033333333333
03/01/2015 11:30;60;20;9.2;0.17131875;0.51395625;1.142125;0.197147916666666
03/01/2015 11:45;60;20;9.2;0.17131875;0.51395625;1.142125;0.0449429166666666
03/01/2015 12:00;61;20;8.3;0.191286;0.573858;1.27524;0.28684875
03/01/2015 12:15;61;20;8.3;0.191286;0.573858;1.27524;0.185710833333333
03/01/2015 12:30;61;20;8.3;0.191286;0.573858;1.27524;0.18899125
03/01/2015 12:45;61;20;8.3;0.191286;0.573858;1.27524;0.205385416666666
03/01/2015 13:00;62;20;7.4;0.218932125;0.656796375;1.4595475;0.0530670833333333
03/01/2015 13:15;62;20;7.4;0.218932125;0.656796375;1.4595475;0.124475833333333
03/01/2015 13:30;62;20;7.4;0.218932125;0.656796375;1.4595475;0.0294408333333333
03/01/2015 13:45;62;20;7.4;0.218932125;0.656796375;1.4595475;0
03/01/2015 14:00;63;20;6.5;0.249919875;0.749759625;1.6661325;0.00296791666666666
03/01/2015 14:15;63;20;6.5;0.249919875;0.749759625;1.6661325;0.0236854166666666
03/01/2015 14:30;63;20;6.5;0.249919875;0.749759625;1.6661325;0.0449429166666666
03/01/2015 14:45;63;20;6.5;0.249919875;0.749759625;1.6661325;0.0567633333333333
03/01/2015 15:00;64;20;6.3;0.264629624999999;0.793888874999996;1.76419749999999;0.08893125
03/01/2015 15:15;64;20;6.3;0.264629624999999;0.793888874999996;1.76419749999999;0.00644083333333333
03/01/2015 15:30;64;20;6.3;0.264629624999999;0.793888874999996;1.76419749999999;0.109911666666666
03/01/2015 15:45;64;20;6.3;0.264629624999999;0.793888874999996;1.76419749999999;0.05321875
03/01/2015 16:00;65;20;6.2;0.265027875;0.795083625;1.7668525;0.16269875
03/01/2015 16:15;65;20;6.2;0.265027875;0.795083625;1.7668525;0.0553979166666666
03/01/2015 16:30;65;20;6.2;0.265027875;0.795083625;1.7668525;0.0358120833333333
03/01/2015 16:45;65;20;6.2;0.265027875;0.795083625;1.7668525;0.2431975
03/01/2015 17:00;66;16;6;0.187424249999999;0.562272749999996;1.24949499999999;0.0938145833333333
03/01/2015 17:15;66;16;6;0.187424249999999;0.562272749999996;1.24949499999999;0.273702083333333
03/01/2015 17:30;66;16;6;0.187424249999999;0.562272749999996;1.24949499999999;0.300062916666666
03/01/2015 17:45;66;16;6;0.187424249999999;0.562272749999996;1.24949499999999;0.309573333333333
03/01/2015 18:00;67;16;5.6;0.17866875;0.53600625;1.191125;0.434724583333333
03/01/2015 18:15;67;16;5.6;0.17866875;0.53600625;1.191125;0.628952083333333
03/01/2015 18:30;67;16;5.6;0.17866875;0.53600625;1.191125;0.33098625
03/01/2015 18:45;67;16;5.6;0.17866875;0.53600625;1.191125;0.23675
03/01/2015 19:00;68;16;5.3;0.18743025;0.56229075;1.249535;0.176034166666666
03/01/2015 19:15;68;16;5.3;0.18743025;0.56229075;1.249535;0.329214583333333
03/01/2015 19:30;68;16;5.3;0.18743025;0.56229075;1.249535;0.07511625
03/01/2015 19:45;68;16;5.3;0.18743025;0.56229075;1.249535;0.134330833333333
03/01/2015 20:00;69;16;4.9;0.19761225;0.59283675;1.317415;0.0801416666666666
03/01/2015 20:15;69;16;4.9;0.19761225;0.59283675;1.317415;0.3032575
03/01/2015 20:30;69;16;4.9;0.19761225;0.59283675;1.317415;0.299891666666666
03/01/2015 20:45;69;16;4.9;0.19761225;0.59283675;1.317415;0.161355833333333
03/01/2015 21:00;70;16;4.7;0.1984845;0.5954535;1.32323;0.176500416666666
03/01/2015 21:15;70;16;4.7;0.1984845;0.5954535;1.32323;0.146977916666666
03/01/2015 21:30;70;16;4.7;0.1984845;0.5954535;1.32323;0.159999583333333
03/01/2015 21:45;70;16;4.7;0.1984845;0.5954535;1.32323;0.175289583333333
03/01/2015 22:00;71;16;4.5;0.205731374999998;0.617194124999995;1.37154249999999;0.13561875
03/01/2015 22:15;71;16;4.5;0.205731374999998;0.617194124999995;1.37154249999999;0.11197625
03/01/2015 22:30;71;16;4.5;0.205731374999998;0.617194124999995;1.37154249999999;0.00994125
03/01/2015 22:45;71;16;4.5;0.205731374999998;0.617194124999995;1.37154249999999;0.0254425
03/01/2015 23:00;72;16;4.3;0.219072375;0.657217125;1.4604825;0
03/01/2015 23:15;72;16;4.3;0.219072375;0.657217125;1.4604825;0.00398791666666666
03/01/2015 23:30;72;16;4.3;0.219072375;0.657217125;1.4604825;0.002825
03/01/2015 23:45;72;16;4.3;0.219072375;0.657217125;1.4604825;0.01939
04/01/2015 00:00;73;16;3.7;0.232845375;0.698536125;1.5523025;0.0284845833333333
04/01/2015 00:15;73;16;3.7;0.232845375;0.698536125;1.5523025;0.00510708333333333
04/01/2015 00:30;73;16;3.7;0.232845375;0.698536125;1.5523025;0
04/01/2015 00:45;73;16;3.7;0.232845375;0.698536125;1.5523025;0
04/01/2015 01:00;74;16;3.2;0.242760375;0.728281125;1.6184025;0
04/01/2015 01:15;74;16;3.2;0.242760375;0.728281125;1.6184025;0
04/01/2015 01:30;74;16;3.2;0.242760375;0.728281125;1.6184025;0.00201791666666666
04/01/2015 01:45;74;16;3.2;0.242760375;0.728281125;1.6184025;0
04/01/2015 02:00;75;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
04/01/2015 02:15;75;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0.00264833333333333
04/01/2015 02:30;75;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
04/01/2015 02:45;75;16;2.6;0.254658374999998;0.763975124999996;1.69772249999999;0
04/01/2015 03:00;76;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0
04/01/2015 03:15;76;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0.0372545833333333
04/01/2015 03:30;76;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0
04/01/2015 03:45;76;16;2.1;0.264573374999999;0.793720124999995;1.76382249999999;0.05692625
04/01/2015 04:00;77;16;1.7;0.272505375;0.817516125;1.8167025;0
04/01/2015 04:15;77;16;1.7;0.272505375;0.817516125;1.8167025;0
04/01/2015 04:30;77;16;1.7;0.272505375;0.817516125;1.8167025;0
04/01/2015 04:45;77;16;1.7;0.272505375;0.817516125;1.8167025;0.0103879166666666
04/01/2015 05:00;78;16;1.2;0.274264125;0.822792375;1.8284275;0.0175620833333333
04/01/2015 05:15;78;16;1.2;0.274264125;0.822792375;1.8284275;0
04/01/2015 05:30;78;16;1.2;0.274264125;0.822792375;1.8284275;0.121092083333333
04/01/2015 05:45;78;16;1.2;0.274264125;0.822792375;1.8284275;0.20308875
04/01/2015 06:00;79;16;1.7;0.259661625;0.778984875;1.7310775;0.0585291666666666
04/01/2015 06:15;79;16;1.7;0.259661625;0.778984875;1.7310775;0.02006875
04/01/2015 06:30;79;16;1.7;0.259661625;0.778984875;1.7310775;0.180319166666666
